feedback_id,customer_id,store_id,rating,comment,channel,date
26380,6220,8,2,Overpriced and poor quality.,Website,2025-09-09
26381,6374,6,3,"Met some expectations, decent selection.",Email,2022-12-13
26382,6350,5,5,Staff went above and beyond to help.,Phone-Call,2023-02-08
26383,6279,6,4,Super fast billing and great ambience.,In-Store,2023-07-02
26384,6223,2,5,Outstanding support and great deals.,WhatsApp,2024-12-03
26385,6077,9,5,Super fast billing and great ambience.,WhatsApp,2025-08-12
26386,6032,4,4,Good value for money.,App,2024-01-08
26387,6191,5,3,Service was okay but could be improved.,App,2022-06-24
26388,6382,10,2,Limited product options and low stock.,Email,2023-11-12
26389,6061,2,2,Below average experience overall.,Email,2025-05-28
26390,6117,10,3,Would recommend to friends.,Phone-Call,2022-01-12
26391,6044,5,5,Quick billing and smooth process.,App,2024-08-15
26392,6035,8,4,Good value for money.,Email,2022-07-15
26393,6264,7,3,Would recommend to friends.,Phone-Call,2024-03-17
26394,6195,3,4,Will definitely come back again!,WhatsApp,2023-02-24
26395,6437,5,5,Quick billing and smooth process.,In-Store,2025-02-24
26396,6294,4,4,Super fast billing and great ambience.,Website,2024-02-27
26397,6127,5,4,Store was clean and well organized.,Website,2025-03-30
26398,6248,6,5,Good value for money.,Website,2024-04-09
26399,6275,5,4,Best electronics store in the city!,Email,2025-08-01
26400,6339,6,4,Amazing product quality. Very satisfied.,Phone-Call,2023-08-17
26401,6409,10,4,Amazing product quality. Very satisfied.,Email,2025-02-12
26402,6204,2,3,Product meets basic expectations.,In-Store,2025-05-29
26403,6385,10,1,"Billing took forever, staff was rude.",WhatsApp,2023-04-23
26404,6448,3,2,"Billing took forever, staff was rude.",Phone-Call,2024-07-01
26405,6481,7,5,Amazing product quality. Very satisfied.,Email,2022-08-11
26406,6214,10,4,Amazing product quality. Very satisfied.,WhatsApp,2024-04-25
26407,6223,7,3,Would recommend to friends.,In-Store,2022-04-20
26408,6032,1,3,"Met some expectations, decent selection.",Email,2022-05-11
26409,6198,9,5,Five stars well deserved!,Phone-Call,2022-08-27
26410,6340,7,4,Quick billing and smooth process.,Email,2026-03-07
26411,6039,9,4,Will definitely come back again!,App,2025-06-06
26412,6130,3,4,Store was clean and well organized.,App,2022-04-15
26413,6119,8,4,Good value for money.,Email,2023-02-28
26414,6121,8,5,Staff went above and beyond to help.,Email,2023-07-31
26415,6356,9,3,Satisfactory but room for improvement.,In-Store,2024-01-01
26416,6351,8,4,Five stars well deserved!,Phone-Call,2023-02-20
26417,6093,5,5,Amazing product quality. Very satisfied.,Email,2023-11-05
26418,6145,3,3,Store was clean but staff seemed busy.,App,2024-08-03
26419,6097,3,4,Super fast billing and great ambience.,WhatsApp,2024-12-06
26420,6200,9,5,Five stars well deserved!,Phone-Call,2022-07-23
26421,6486,8,3,"Met some expectations, decent selection.",Email,2025-02-11
26422,6058,9,4,Quick billing and smooth process.,Email,2025-12-06
26423,6255,1,4,Staff went above and beyond to help.,App,2023-02-07
26424,6343,10,4,Staff went above and beyond to help.,Phone-Call,2023-10-09
26425,6303,3,3,Store was clean but staff seemed busy.,App,2023-01-20
26426,6319,4,4,Store was clean and well organized.,Website,2023-06-17
26427,6153,2,4,Good value for money.,Website,2024-04-16
26428,6354,9,3,Store was clean but staff seemed busy.,Website,2026-03-01
26429,6352,3,4,Store was clean and well organized.,App,2024-03-02
26430,6266,5,4,Good value for money.,App,2023-08-05
26431,6464,5,5,Staff went above and beyond to help.,In-Store,2025-12-23
26432,6217,5,4,Will definitely come back again!,Phone-Call,2025-01-21
26433,6380,3,1,Price is not justified for the quality.,In-Store,2023-06-30
26434,6339,6,3,"Met some expectations, decent selection.",Email,2024-09-06
26435,6213,8,4,Amazing product quality. Very satisfied.,App,2025-05-13
26436,6172,8,4,Good value for money.,In-Store,2023-03-29
26437,6072,5,4,Outstanding support and great deals.,App,2023-10-15
26438,6325,9,5,Quick billing and smooth process.,Phone-Call,2024-04-02
26439,6336,8,2,Below average experience overall.,Phone-Call,2022-08-28
26440,6065,10,4,Good value for money.,Website,2024-11-17
26441,6402,4,5,Five stars well deserved!,Phone-Call,2025-09-18
26442,6188,4,3,Store was clean but staff seemed busy.,In-Store,2023-04-24
26443,6306,4,4,Five stars well deserved!,App,2026-03-22
26444,6425,2,3,Store was clean but staff seemed busy.,Email,2023-12-01
26445,6329,10,3,"Met some expectations, decent selection.",Email,2026-01-04
26446,6440,3,5,Store was clean and well organized.,WhatsApp,2026-02-27
26447,6198,8,5,Staff went above and beyond to help.,App,2023-12-09
26448,6191,1,4,Five stars well deserved!,Phone-Call,2024-03-03
26449,6491,2,3,Service was okay but could be improved.,WhatsApp,2025-07-28
26450,6392,4,3,Satisfactory but room for improvement.,Email,2023-09-24
26451,6200,7,2,Return process was complicated.,App,2024-12-28
26452,6271,8,2,Will not visit again. Terrible experience.,Website,2025-02-11
26453,6409,8,4,Store was clean and well organized.,Email,2022-03-18
26454,6162,10,2,Return process was complicated.,App,2024-09-29
26455,6496,4,4,Will definitely come back again!,WhatsApp,2025-10-09
26456,6500,10,4,Super fast billing and great ambience.,Phone-Call,2022-09-25
26457,6337,4,3,"Met some expectations, decent selection.",WhatsApp,2023-06-09
26458,6202,10,5,Quick billing and smooth process.,WhatsApp,2026-02-13
26459,6219,1,2,"Long waiting time, no one attended to us.",Website,2023-11-05
26460,6243,5,2,"Billing took forever, staff was rude.",WhatsApp,2024-10-19
26461,6474,3,4,Staff went above and beyond to help.,WhatsApp,2025-02-03
26462,6400,2,3,"Met some expectations, decent selection.",App,2023-01-23
26463,6485,1,2,"Billing took forever, staff was rude.",App,2022-05-06
26464,6345,1,5,Staff went above and beyond to help.,Phone-Call,2022-04-09
26465,6432,8,4,Will definitely come back again!,In-Store,2024-08-15
26466,6258,1,4,Quick billing and smooth process.,App,2023-01-13
26467,6257,4,2,"Long waiting time, no one attended to us.",Email,2024-10-09
26468,6062,10,3,"Met some expectations, decent selection.",In-Store,2024-05-17
26469,6321,5,4,Outstanding support and great deals.,Website,2023-12-03
26470,6277,5,5,Five stars well deserved!,In-Store,2024-09-17
26471,6332,2,5,Outstanding support and great deals.,Phone-Call,2023-04-15
26472,6189,4,2,Price is not justified for the quality.,Email,2022-03-04
26473,6019,1,5,Store was clean and well organized.,App,2023-03-19
26474,6428,9,5,Store was clean and well organized.,WhatsApp,2022-05-23
26475,6060,9,5,Five stars well deserved!,In-Store,2023-03-26
26476,6327,2,4,Best electronics store in the city!,Phone-Call,2024-03-18
26477,6247,5,3,Store was clean but staff seemed busy.,Phone-Call,2023-03-03
26478,6110,3,1,"Long waiting time, no one attended to us.",Website,2023-05-18
26479,6339,10,4,Super fast billing and great ambience.,Email,2023-06-09
26480,6146,5,1,Overpriced and poor quality.,WhatsApp,2024-04-26
26481,6018,9,4,Five stars well deserved!,Website,2024-06-13
26482,6299,3,1,"Product is average, expected much more.",Website,2024-12-03
26483,6245,8,1,"Product is average, expected much more.",App,2023-06-21
26484,6294,8,5,Outstanding support and great deals.,In-Store,2025-01-14
26485,6082,8,1,Overpriced and poor quality.,App,2022-12-21
26486,6444,7,5,Will definitely come back again!,Phone-Call,2022-11-03
26487,6483,9,1,Packaging was damaged on arrival.,In-Store,2025-03-26
26488,6163,8,4,Best electronics store in the city!,Website,2024-09-01
26489,6198,4,4,Amazing product quality. Very satisfied.,WhatsApp,2022-02-03
26490,6210,3,2,Limited product options and low stock.,App,2025-07-20
26491,6087,3,4,Amazing product quality. Very satisfied.,Phone-Call,2022-01-25
26492,6438,9,5,Good value for money.,App,2025-07-08
26493,6412,8,1,Packaging was damaged on arrival.,Phone-Call,2022-11-18
26494,6433,7,4,Amazing product quality. Very satisfied.,Website,2023-12-31
26495,6209,5,4,Quick billing and smooth process.,Email,2024-03-30
26496,6021,5,4,Five stars well deserved!,In-Store,2022-06-07
26497,6037,3,4,Best electronics store in the city!,WhatsApp,2024-06-25
26498,6342,6,4,Quick billing and smooth process.,Phone-Call,2022-11-14
26499,6311,4,4,Five stars well deserved!,Website,2023-03-31
26500,6019,7,3,Would recommend to friends.,Website,2023-02-07
26501,6430,3,5,Five stars well deserved!,App,2023-01-10
26502,6172,9,3,Service was okay but could be improved.,Phone-Call,2023-12-19
26503,6389,9,5,Quick billing and smooth process.,In-Store,2024-11-17
26504,6028,1,4,Outstanding support and great deals.,Phone-Call,2023-12-03
26505,6204,3,4,Super fast billing and great ambience.,Website,2024-02-24
26506,6308,1,2,"Product is average, expected much more.",Website,2022-05-30
26507,6481,3,4,Best electronics store in the city!,In-Store,2022-10-21
26508,6012,5,5,Staff went above and beyond to help.,Website,2024-01-07
26509,6464,4,4,Best electronics store in the city!,Phone-Call,2023-08-19
26510,6069,5,2,"Long waiting time, no one attended to us.",Phone-Call,2022-04-30
26511,6458,3,5,Store was clean and well organized.,In-Store,2022-09-18
26512,6298,5,4,Best electronics store in the city!,Phone-Call,2025-11-13
26513,6206,5,5,Best electronics store in the city!,App,2022-12-18
26514,6070,6,4,Quick billing and smooth process.,Email,2022-05-11
26515,6020,2,3,"Average experience, nothing special.",Phone-Call,2025-06-15
26516,6474,4,5,Quick billing and smooth process.,WhatsApp,2023-10-20
26517,6182,1,4,Amazing product quality. Very satisfied.,WhatsApp,2024-03-12
26518,6358,1,5,Five stars well deserved!,Email,2025-05-17
26519,6247,3,5,Quick billing and smooth process.,Phone-Call,2022-08-27
26520,6161,3,5,Will definitely come back again!,Website,2022-06-13
26521,6483,7,4,Five stars well deserved!,Website,2024-05-08
26522,6253,8,2,"Product is average, expected much more.",WhatsApp,2022-02-04
26523,6494,5,3,Store was clean but staff seemed busy.,WhatsApp,2024-01-05
26524,6401,3,5,Staff went above and beyond to help.,In-Store,2023-02-03
26525,6261,4,3,Store was clean but staff seemed busy.,WhatsApp,2025-08-03
26526,6082,6,4,Staff went above and beyond to help.,Email,2022-06-24
26527,6067,3,5,Best electronics store in the city!,Phone-Call,2025-10-24
26528,6086,8,4,Outstanding support and great deals.,Email,2022-07-05
26529,6145,8,2,Return process was complicated.,In-Store,2022-07-06
26530,6496,8,3,Store was clean but staff seemed busy.,In-Store,2023-07-04
26531,6046,1,3,Store was clean but staff seemed busy.,WhatsApp,2022-04-18
26532,6270,1,4,Best electronics store in the city!,WhatsApp,2023-04-05
26533,6469,6,2,"Billing took forever, staff was rude.",App,2026-02-02
26534,6492,4,3,Would recommend to friends.,Email,2023-07-23
26535,6174,3,5,Super fast billing and great ambience.,Email,2024-01-15
26536,6182,2,3,Product meets basic expectations.,Phone-Call,2022-02-28
26537,6427,7,1,Overpriced and poor quality.,Website,2024-08-01
26538,6222,6,3,Store was clean but staff seemed busy.,Website,2024-01-31
26539,6178,9,5,Outstanding support and great deals.,App,2024-10-31
26540,6174,1,1,"Product is average, expected much more.",Website,2025-11-09
26541,6357,6,3,"Average experience, nothing special.",In-Store,2025-05-13
26542,6494,1,3,Product meets basic expectations.,WhatsApp,2022-12-19
26543,6373,1,3,"Met some expectations, decent selection.",Phone-Call,2025-09-28
26544,6193,1,3,Service was okay but could be improved.,Website,2023-12-26
26545,6272,10,4,Best electronics store in the city!,WhatsApp,2022-03-22
26546,6124,6,4,Will definitely come back again!,Email,2023-06-24
26547,6382,2,3,"Average experience, nothing special.",App,2023-04-23
26548,6332,10,3,"Average experience, nothing special.",Phone-Call,2024-10-11
26549,6363,9,5,Quick billing and smooth process.,Phone-Call,2024-09-05
26550,6366,4,2,Return process was complicated.,Website,2025-08-21
26551,6340,7,5,Best electronics store in the city!,App,2024-08-27
26552,6299,8,4,Outstanding support and great deals.,Phone-Call,2025-09-16
26553,6013,7,4,Quick billing and smooth process.,Email,2023-11-14
26554,6445,4,5,Good value for money.,Phone-Call,2023-01-16
26555,6180,10,2,Limited product options and low stock.,Website,2023-05-12
26556,6124,1,3,Product meets basic expectations.,App,2024-03-04
26557,6266,2,4,Amazing product quality. Very satisfied.,In-Store,2023-01-08
26558,6321,4,4,Quick billing and smooth process.,Phone-Call,2025-03-29
26559,6292,6,5,Best electronics store in the city!,WhatsApp,2026-01-19
26560,6197,4,4,Quick billing and smooth process.,In-Store,2023-09-09
26561,6162,1,3,Would recommend to friends.,Email,2026-02-04
26562,6258,3,5,Super fast billing and great ambience.,App,2024-07-29
26563,6157,2,5,Quick billing and smooth process.,Website,2024-11-03
26564,6253,7,4,Will definitely come back again!,Email,2022-01-10
26565,6167,8,5,Will definitely come back again!,Email,2023-05-02
26566,6144,5,5,Will definitely come back again!,Email,2022-09-28
26567,6036,8,4,Five stars well deserved!,Email,2024-04-25
26568,6399,8,3,Store was clean but staff seemed busy.,In-Store,2025-11-19
26569,6161,8,5,Store was clean and well organized.,In-Store,2022-05-25
26570,6144,6,5,Store was clean and well organized.,Phone-Call,2023-04-17
26571,6382,6,5,Best electronics store in the city!,Website,2024-01-16
26572,6312,7,3,Would recommend to friends.,WhatsApp,2022-03-01
26573,6400,3,5,Good value for money.,App,2024-12-04
26574,6102,2,5,Store was clean and well organized.,Email,2023-02-02
26575,6148,10,4,Super fast billing and great ambience.,Website,2024-12-12
26576,6436,8,4,Store was clean and well organized.,WhatsApp,2024-12-30
26577,6248,1,5,Staff went above and beyond to help.,App,2022-07-22
26578,6214,4,1,"Long waiting time, no one attended to us.",Phone-Call,2023-11-17
26579,6411,2,4,Quick billing and smooth process.,App,2023-09-18
26580,6265,7,5,Amazing product quality. Very satisfied.,App,2023-07-08
26581,6137,6,3,Service was okay but could be improved.,Email,2024-02-26
26582,6197,3,5,Super fast billing and great ambience.,Phone-Call,2022-01-08
26583,6134,6,4,Super fast billing and great ambience.,App,2025-08-31
26584,6334,9,1,"Billing took forever, staff was rude.",App,2022-04-02
26585,6475,10,5,Quick billing and smooth process.,Email,2026-02-15
26586,6054,9,5,Will definitely come back again!,App,2023-06-23
26587,6249,10,2,Price is not justified for the quality.,Website,2023-02-16
26588,6300,7,3,"Average experience, nothing special.",Website,2026-01-23
26589,6444,5,5,Staff went above and beyond to help.,Phone-Call,2023-01-14
26590,6371,3,5,Quick billing and smooth process.,Website,2022-01-03
26591,6385,7,4,Five stars well deserved!,Email,2022-08-18
26592,6320,1,3,Store was clean but staff seemed busy.,Phone-Call,2022-07-04
26593,6280,3,1,Limited product options and low stock.,Email,2022-06-08
26594,6268,6,2,"Billing took forever, staff was rude.",WhatsApp,2024-03-30
26595,6296,7,4,Quick billing and smooth process.,Phone-Call,2025-01-04
26596,6295,3,4,Will definitely come back again!,In-Store,2025-08-23
26597,6424,8,3,Would recommend to friends.,In-Store,2026-03-29
26598,6083,5,5,Super fast billing and great ambience.,Email,2025-01-25
26599,6428,3,4,Store was clean and well organized.,Website,2023-05-22
26600,6071,8,2,"Long waiting time, no one attended to us.",Phone-Call,2022-06-10
26601,6321,6,3,"Average experience, nothing special.",App,2022-04-11
26602,6321,9,5,Quick billing and smooth process.,Phone-Call,2023-12-29
26603,6001,1,4,Will definitely come back again!,Email,2022-02-14
26604,6442,7,5,Good value for money.,WhatsApp,2022-10-11
26605,6054,6,5,Quick billing and smooth process.,Email,2022-08-18
26606,6015,3,5,Best electronics store in the city!,Phone-Call,2023-09-15
26607,6468,6,3,Store was clean but staff seemed busy.,WhatsApp,2022-06-26
26608,6121,9,4,Good value for money.,Website,2025-01-29
26609,6339,6,4,Good value for money.,WhatsApp,2025-06-26
26610,6348,2,4,Best electronics store in the city!,WhatsApp,2023-09-28
26611,6348,9,1,Return process was complicated.,App,2025-08-07
26612,6007,6,2,"Product is average, expected much more.",WhatsApp,2025-10-28
26613,6375,5,5,Five stars well deserved!,WhatsApp,2024-03-18
26614,6202,5,5,Staff went above and beyond to help.,In-Store,2025-07-27
26615,6375,10,5,Best electronics store in the city!,In-Store,2026-01-28
26616,6247,4,3,Store was clean but staff seemed busy.,WhatsApp,2022-12-28
26617,6450,1,5,Outstanding support and great deals.,Phone-Call,2025-09-23
26618,6294,8,4,Will definitely come back again!,WhatsApp,2025-09-20
26619,6088,1,1,Packaging was damaged on arrival.,In-Store,2023-03-09
26620,6250,8,2,Packaging was damaged on arrival.,Website,2025-11-30
26621,6457,10,2,Return process was complicated.,Phone-Call,2022-11-23
26622,6458,5,5,Store was clean and well organized.,App,2023-07-23
26623,6447,4,5,Quick billing and smooth process.,In-Store,2023-01-26
26624,6325,9,1,"Product is average, expected much more.",WhatsApp,2024-01-14
26625,6364,8,5,Good value for money.,App,2022-09-06
26626,6287,6,3,Service was okay but could be improved.,App,2022-10-30
26627,6325,4,2,Return process was complicated.,Phone-Call,2023-11-04
26628,6386,5,4,Quick billing and smooth process.,Phone-Call,2023-11-24
26629,6415,8,3,Satisfactory but room for improvement.,Email,2025-07-25
26630,6173,10,5,Super fast billing and great ambience.,Website,2025-03-20
26631,6163,4,5,Outstanding support and great deals.,Website,2023-10-28
26632,6336,6,4,Amazing product quality. Very satisfied.,Website,2024-07-31
26633,6223,9,4,Staff went above and beyond to help.,App,2022-08-08
26634,6050,7,3,Satisfactory but room for improvement.,Email,2024-07-30
26635,6227,1,3,"Average experience, nothing special.",Phone-Call,2026-01-25
26636,6248,1,4,Best electronics store in the city!,Phone-Call,2023-05-09
26637,6286,4,2,Return process was complicated.,Email,2024-08-09
26638,6446,10,5,Will definitely come back again!,WhatsApp,2024-04-03
26639,6329,5,5,Staff went above and beyond to help.,In-Store,2024-06-14
26640,6486,8,3,Product meets basic expectations.,In-Store,2024-06-16
26641,6124,8,1,"Billing took forever, staff was rude.",App,2024-01-08
26642,6326,5,3,Would recommend to friends.,App,2022-12-20
26643,6142,1,5,Five stars well deserved!,Phone-Call,2026-01-13
26644,6498,2,3,Store was clean but staff seemed busy.,Email,2025-07-13
26645,6379,5,4,Best electronics store in the city!,WhatsApp,2023-11-24
26646,6275,6,2,Limited product options and low stock.,WhatsApp,2025-03-04
26647,6259,2,5,Store was clean and well organized.,In-Store,2024-08-25
26648,6062,6,5,Good value for money.,App,2025-11-21
26649,6406,8,5,Best electronics store in the city!,WhatsApp,2023-02-05
26650,6106,10,5,Quick billing and smooth process.,App,2023-05-04
26651,6209,9,5,Store was clean and well organized.,Email,2024-02-22
26652,6343,3,4,Best electronics store in the city!,App,2024-03-22
26653,6111,1,3,Would recommend to friends.,In-Store,2024-01-30
26654,6271,3,3,"Met some expectations, decent selection.",App,2025-07-17
26655,6359,7,1,Price is not justified for the quality.,Phone-Call,2022-09-17
26656,6059,4,5,Super fast billing and great ambience.,In-Store,2023-09-05
26657,6437,9,4,Quick billing and smooth process.,Email,2022-12-27
26658,6063,1,3,Satisfactory but room for improvement.,App,2023-11-12
26659,6385,9,5,Best electronics store in the city!,Phone-Call,2025-01-27
26660,6479,4,4,Super fast billing and great ambience.,App,2026-03-19
26661,6367,9,2,Overpriced and poor quality.,Phone-Call,2024-04-14
26662,6451,5,4,Five stars well deserved!,Email,2023-09-06
26663,6151,7,4,Five stars well deserved!,Email,2022-01-15
26664,6434,3,2,Return process was complicated.,App,2022-12-02
26665,6007,3,3,Would recommend to friends.,Email,2023-11-09
26666,6265,8,3,"Met some expectations, decent selection.",Phone-Call,2023-11-03
26667,6062,2,4,Five stars well deserved!,App,2024-07-12
26668,6359,9,2,Overpriced and poor quality.,Email,2023-04-26
26669,6012,1,1,Packaging was damaged on arrival.,Website,2023-06-21
26670,6140,4,3,Would recommend to friends.,In-Store,2025-07-20
26671,6020,4,3,Store was clean but staff seemed busy.,Website,2025-07-25
26672,6415,4,1,Below average experience overall.,In-Store,2022-10-14
26673,6357,2,5,Good value for money.,In-Store,2023-01-03
26674,6256,4,4,Good value for money.,App,2024-01-24
26675,6131,9,4,Best electronics store in the city!,App,2023-04-18
26676,6257,6,4,Store was clean and well organized.,WhatsApp,2023-03-11
26677,6378,9,1,Return process was complicated.,Email,2025-11-15
26678,6309,6,4,Best electronics store in the city!,In-Store,2025-10-25
26679,6320,4,1,"Billing took forever, staff was rude.",Email,2022-03-17
26680,6294,10,4,Will definitely come back again!,In-Store,2024-09-26
26681,6075,8,5,Five stars well deserved!,In-Store,2025-03-07
26682,6335,1,4,Quick billing and smooth process.,Email,2023-05-22
26683,6248,4,4,Will definitely come back again!,In-Store,2025-08-29
26684,6281,10,3,Service was okay but could be improved.,Website,2022-12-17
26685,6363,4,5,Store was clean and well organized.,Website,2022-05-25
26686,6096,1,4,Staff went above and beyond to help.,Email,2023-03-28
26687,6114,4,4,Quick billing and smooth process.,Phone-Call,2024-02-08
26688,6359,8,3,Service was okay but could be improved.,App,2024-06-11
26689,6203,5,1,Overpriced and poor quality.,Website,2022-04-24
26690,6112,1,4,Best electronics store in the city!,WhatsApp,2025-02-20
26691,6413,6,2,Price is not justified for the quality.,Website,2025-09-04
26692,6355,4,4,Super fast billing and great ambience.,WhatsApp,2024-07-26
26693,6464,5,5,Amazing product quality. Very satisfied.,Website,2023-03-27
26694,6122,7,4,Amazing product quality. Very satisfied.,WhatsApp,2023-03-10
26695,6219,9,3,Service was okay but could be improved.,Email,2024-06-28
26696,6068,4,4,Amazing product quality. Very satisfied.,WhatsApp,2025-08-20
26697,6328,4,1,Price is not justified for the quality.,Email,2023-03-06
26698,6418,6,3,Store was clean but staff seemed busy.,Email,2022-06-10
26699,6310,4,2,Limited product options and low stock.,App,2022-11-20
26700,6368,2,5,Amazing product quality. Very satisfied.,Phone-Call,2025-07-18
26701,6113,7,5,Five stars well deserved!,App,2023-03-01
26702,6394,3,5,Quick billing and smooth process.,In-Store,2025-06-06
26703,6079,4,3,Satisfactory but room for improvement.,In-Store,2022-12-11
26704,6312,10,4,Will definitely come back again!,In-Store,2024-03-19
26705,6395,3,5,Quick billing and smooth process.,In-Store,2022-10-25
26706,6304,3,5,Will definitely come back again!,Phone-Call,2023-05-04
26707,6397,6,3,Would recommend to friends.,Phone-Call,2024-11-24
26708,6442,6,4,Quick billing and smooth process.,WhatsApp,2025-08-05
26709,6378,4,3,"Met some expectations, decent selection.",Email,2023-01-22
26710,6206,5,2,Limited product options and low stock.,WhatsApp,2022-07-13
26711,6185,1,4,Five stars well deserved!,Website,2022-03-22
26712,6485,9,2,Overpriced and poor quality.,In-Store,2022-01-26
26713,6288,10,4,Good value for money.,WhatsApp,2024-07-28
26714,6057,8,3,"Met some expectations, decent selection.",Phone-Call,2022-05-27
26715,6473,2,3,Service was okay but could be improved.,In-Store,2024-06-29
26716,6152,4,3,Service was okay but could be improved.,In-Store,2022-11-26
26717,6182,4,5,Outstanding support and great deals.,Phone-Call,2023-04-21
26718,6293,8,5,Good value for money.,In-Store,2024-05-27
26719,6438,3,4,Super fast billing and great ambience.,Website,2024-09-17
26720,6005,2,2,Packaging was damaged on arrival.,Phone-Call,2023-02-08
26721,6405,5,5,Best electronics store in the city!,Email,2023-05-15
26722,6257,7,5,Outstanding support and great deals.,Website,2025-03-28
26723,6263,5,4,Will definitely come back again!,Email,2025-02-15
26724,6249,6,1,Overpriced and poor quality.,Phone-Call,2022-07-10
26725,6061,10,4,Quick billing and smooth process.,Email,2025-02-25
26726,6132,4,4,Amazing product quality. Very satisfied.,In-Store,2023-05-03
26727,6281,4,3,"Met some expectations, decent selection.",App,2023-03-27
26728,6269,5,5,Five stars well deserved!,App,2024-02-29
26729,6381,7,4,Staff went above and beyond to help.,Website,2022-05-28
26730,6334,7,5,Outstanding support and great deals.,Phone-Call,2024-06-22
26731,6389,2,5,Five stars well deserved!,Phone-Call,2023-03-25
26732,6345,8,3,"Met some expectations, decent selection.",App,2024-10-22
26733,6163,5,4,Best electronics store in the city!,WhatsApp,2022-04-22
26734,6406,6,4,Staff went above and beyond to help.,Website,2023-08-21
26735,6475,10,5,Outstanding support and great deals.,App,2022-08-03
26736,6259,3,2,Limited product options and low stock.,Email,2022-03-29
26737,6024,10,4,Good value for money.,In-Store,2022-09-01
26738,6418,6,4,Will definitely come back again!,Website,2022-09-03
26739,6058,7,2,Packaging was damaged on arrival.,WhatsApp,2026-03-10
26740,6131,2,4,Will definitely come back again!,Phone-Call,2023-01-07
26741,6399,3,2,Below average experience overall.,In-Store,2023-09-02
26742,6247,2,5,Outstanding support and great deals.,Website,2025-10-30
26743,6469,7,5,Best electronics store in the city!,Phone-Call,2025-07-09
26744,6377,10,1,"Billing took forever, staff was rude.",Website,2022-07-18
26745,6287,8,5,Five stars well deserved!,Phone-Call,2025-04-11
26746,6185,7,5,Best electronics store in the city!,In-Store,2025-01-07
26747,6406,1,4,Quick billing and smooth process.,In-Store,2022-08-04
26748,6063,10,3,Would recommend to friends.,WhatsApp,2023-04-23
26749,6307,10,5,Amazing product quality. Very satisfied.,Email,2025-08-06
26750,6248,10,4,Five stars well deserved!,App,2026-01-28
26751,6278,2,4,Amazing product quality. Very satisfied.,Email,2022-11-08
26752,6024,7,2,Limited product options and low stock.,In-Store,2025-12-12
26753,6176,5,1,Below average experience overall.,Phone-Call,2022-02-27
26754,6121,6,5,Amazing product quality. Very satisfied.,Phone-Call,2022-12-24
26755,6179,4,4,Best electronics store in the city!,Email,2024-08-10
26756,6475,7,5,Five stars well deserved!,Website,2022-11-09
26757,6340,9,5,Staff went above and beyond to help.,Phone-Call,2023-08-19
26758,6315,4,4,Best electronics store in the city!,App,2026-01-07
26759,6391,7,5,Will definitely come back again!,Website,2024-12-13
26760,6069,3,5,Staff went above and beyond to help.,App,2024-02-20
26761,6392,10,5,Five stars well deserved!,Phone-Call,2022-04-14
26762,6222,7,5,Staff went above and beyond to help.,In-Store,2025-07-28
26763,6390,8,1,Will not visit again. Terrible experience.,Email,2024-05-17
26764,6015,8,4,Staff went above and beyond to help.,WhatsApp,2023-11-12
26765,6042,7,4,Best electronics store in the city!,Email,2023-07-07
26766,6155,10,2,Limited product options and low stock.,WhatsApp,2025-01-06
26767,6017,7,4,Five stars well deserved!,Email,2022-10-11
26768,6033,5,5,Staff went above and beyond to help.,Phone-Call,2023-01-18
26769,6078,9,4,Quick billing and smooth process.,Email,2025-05-06
26770,6466,10,3,"Average experience, nothing special.",Email,2023-06-21
26771,6278,6,5,Five stars well deserved!,Email,2022-05-27
26772,6426,1,5,Store was clean and well organized.,WhatsApp,2022-04-19
26773,6196,10,4,Quick billing and smooth process.,Phone-Call,2025-11-22
26774,6038,7,4,Will definitely come back again!,Email,2023-01-14
26775,6028,1,5,Quick billing and smooth process.,Website,2022-12-09
26776,6192,4,4,Amazing product quality. Very satisfied.,WhatsApp,2025-08-12
26777,6358,10,1,Will not visit again. Terrible experience.,Phone-Call,2026-01-31
26778,6306,8,4,Super fast billing and great ambience.,WhatsApp,2025-08-30
26779,6237,9,4,Super fast billing and great ambience.,App,2023-11-02
26780,6252,6,4,Amazing product quality. Very satisfied.,App,2022-05-26
26781,6366,9,2,Price is not justified for the quality.,App,2025-06-10
26782,6408,5,5,Outstanding support and great deals.,In-Store,2024-11-14
26783,6193,9,4,Will definitely come back again!,Website,2023-02-28
26784,6236,7,1,Limited product options and low stock.,Email,2025-11-16
26785,6091,6,5,Good value for money.,In-Store,2024-03-26
26786,6359,5,1,Will not visit again. Terrible experience.,Phone-Call,2022-05-02
26787,6251,8,5,Super fast billing and great ambience.,WhatsApp,2024-06-06
26788,6393,4,1,Return process was complicated.,WhatsApp,2025-09-20
26789,6305,1,5,Five stars well deserved!,Phone-Call,2024-11-07
26790,6212,4,3,"Met some expectations, decent selection.",Email,2024-11-28
26791,6326,7,5,Five stars well deserved!,Phone-Call,2025-07-20
26792,6184,10,3,Service was okay but could be improved.,Phone-Call,2022-03-08
26793,6372,3,5,Outstanding support and great deals.,Website,2024-11-05
26794,6365,9,4,Outstanding support and great deals.,App,2023-08-31
26795,6304,9,5,Store was clean and well organized.,Phone-Call,2025-05-29
26796,6428,10,2,Return process was complicated.,Phone-Call,2023-06-19
26797,6498,2,4,Super fast billing and great ambience.,Email,2022-02-04
